ENSDARG00000002204	1398
ENSDARG00000002210	251
ENSDARG00000002213	98
ENSDARG00000002215	204
ENSDARG00000002216	491
ENSDARG00000002217	584
ENSDARG00000002219	41
ENSDARG00000002220	338
ENSDARG00000002230	1986
ENSDARG00000002231	61
ENSDARG00000002235	969
ENSDARG00000002240	1863
ENSDARG00000002241	31
ENSDARG00000002249	1149
ENSDARG00000002255	1117
ENSDARG00000002259	156
ENSDARG00000002264	364
ENSDARG00000002267	622
ENSDARG00000002271	3631
ENSDARG00000002285	171
ENSDARG00000002293	110
ENSDARG00000002295	371
ENSDARG00000002298	78
ENSDARG00000002299	100
ENSDARG00000002300	77
ENSDARG00000002304	26
ENSDARG00000002305	2000
ENSDARG00000002311	7
ENSDARG00000002330	122
ENSDARG00000002332	487
ENSDARG00000002333	491
ENSDARG00000002336	738
ENSDARG00000002339	486
ENSDARG00000002344	10243
ENSDARG00000002347	6
ENSDARG00000002353	151
ENSDARG00000002355	21
ENSDARG00000002362	686
ENSDARG00000002365	427
ENSDARG00000002369	5234
ENSDARG00000002377	141
ENSDARG00000002385	269
ENSDARG00000002391	282
ENSDARG00000002394	27
ENSDARG00000002396	1178
ENSDARG00000002401	142
ENSDARG00000002402	658
ENSDARG00000002403	161
ENSDARG00000002405	284
ENSDARG00000002406	23
ENSDARG00000002411	127
ENSDARG00000002445	427
ENSDARG00000002463	132
ENSDARG00000002467	452
ENSDARG00000002479	122
ENSDARG00000002483	52
ENSDARG00000002487	885
ENSDARG00000002494	381
ENSDARG00000002506	391
ENSDARG00000002507	164
ENSDARG00000002508	63
ENSDARG00000002509	96
ENSDARG00000002510	44
ENSDARG00000002523	1227
ENSDARG00000002533	57
ENSDARG00000002536	632
ENSDARG00000002538	887
ENSDARG00000002546	680
ENSDARG00000002549	289
ENSDARG00000002552	505
ENSDARG00000002564	697
ENSDARG00000002571	165
ENSDARG00000002576	167
ENSDARG00000002582	335
ENSDARG00000002587	1861
ENSDARG00000002589	12120
ENSDARG00000002591	504
ENSDARG00000002593	717
ENSDARG00000002597	3
ENSDARG00000002600	676
ENSDARG00000002601	113
ENSDARG00000002607	394
ENSDARG00000002609	368
ENSDARG00000002613	91
ENSDARG00000002632	2452
ENSDARG00000002634	92
ENSDARG00000002635	1134
ENSDARG00000002642	321
ENSDARG00000002644	610
ENSDARG00000002656	851
ENSDARG00000002659	584
ENSDARG00000002663	931
ENSDARG00000002666	77
ENSDARG00000002670	1084
ENSDARG00000002682	602
ENSDARG00000002685	4
ENSDARG00000002690	101
ENSDARG00000002696	6068
ENSDARG00000002701	36
ENSDARG00000002707	0
ENSDARG00000002710	11526
ENSDARG00000002720	689
ENSDARG00000002722	5
ENSDARG00000002728	20
ENSDARG00000002731	1151
ENSDARG00000002732	175
ENSDARG00000002745	16957
ENSDARG00000002748	968
ENSDARG00000002750	201
ENSDARG00000002754	318
ENSDARG00000002758	6173
ENSDARG00000002760	44
ENSDARG00000002764	1032
ENSDARG00000002768	45320
ENSDARG00000002771	151
ENSDARG00000002779	120
ENSDARG00000002787	1100
ENSDARG00000002790	3863
ENSDARG00000002791	13031
ENSDARG00000002792	658
ENSDARG00000002795	360
ENSDARG00000002797	2
ENSDARG00000002798	209
ENSDARG00000002816	212
ENSDARG00000002826	130
ENSDARG00000002830	173
ENSDARG00000002831	43
ENSDARG00000002840	954
ENSDARG00000002847	123
ENSDARG00000002872	206
ENSDARG00000002877	679
ENSDARG00000002880	267
ENSDARG00000002894	276
ENSDARG00000002897	329
ENSDARG00000002909	1574
ENSDARG00000002912	698
ENSDARG00000002916	354
ENSDARG00000002917	737
ENSDARG00000002933	212
ENSDARG00000002937	872
ENSDARG00000002945	304
ENSDARG00000002947	145
ENSDARG00000002949	1385
ENSDARG00000002952	373
ENSDARG00000002956	142
ENSDARG00000002959	1
ENSDARG00000002967	642
ENSDARG00000002968	409
ENSDARG00000002970	1097
ENSDARG00000002971	245
ENSDARG00000002986	996
ENSDARG00000002988	2220
ENSDARG00000002991	120
ENSDARG00000002994	426
ENSDARG00000003008	815
ENSDARG00000003017	599
ENSDARG00000003020	376
ENSDARG00000003021	202
ENSDARG00000003022	196
ENSDARG00000003027	119
ENSDARG00000003032	11037
ENSDARG00000003035	2611
ENSDARG00000003041	51
ENSDARG00000003046	331
ENSDARG00000003054	17
ENSDARG00000003058	576
ENSDARG00000003061	155
ENSDARG00000003068	327
ENSDARG00000003069	101
ENSDARG00000003077	368
ENSDARG00000003081	21848
ENSDARG00000003084	91
ENSDARG00000003085	198
ENSDARG00000003087	1036
ENSDARG00000003090	0
ENSDARG00000003091	1219
ENSDARG00000003098	3443
ENSDARG00000003109	491
ENSDARG00000003113	4022
ENSDARG00000003127	1825
ENSDARG00000003132	1083
ENSDARG00000003142	368
ENSDARG00000003144	138
ENSDARG00000003146	110
ENSDARG00000003151	4047
ENSDARG00000003153	424
ENSDARG00000003157	213
ENSDARG00000003165	1027
ENSDARG00000003167	416
ENSDARG00000003169	3040
ENSDARG00000003175	462
ENSDARG00000003181	121
ENSDARG00000003189	4769
ENSDARG00000003193	330
ENSDARG00000003197	61
ENSDARG00000003200	33
ENSDARG00000003203	2530
ENSDARG00000003205	415
ENSDARG00000003206	461
ENSDARG00000003207	386
ENSDARG00000003208	256
ENSDARG00000003210	406
ENSDARG00000003213	1642
ENSDARG00000003216	3066
ENSDARG00000003217	205
ENSDARG00000003219	434
ENSDARG00000003229	0
ENSDARG00000003235	510
ENSDARG00000003244	528
ENSDARG00000003250	118
ENSDARG00000003251	175
ENSDARG00000003257	175
ENSDARG00000003259	108
ENSDARG00000003269	1031
ENSDARG00000003270	362
ENSDARG00000003281	2538
ENSDARG00000003287	594
ENSDARG00000003290	118
ENSDARG00000003293	444
ENSDARG00000003303	3
ENSDARG00000003307	289
ENSDARG00000003308	1291
ENSDARG00000003311	2837
ENSDARG00000003313	249
ENSDARG00000003320	752
ENSDARG00000003326	102
ENSDARG00000003328	272
ENSDARG00000003344	27
ENSDARG00000003373	440
ENSDARG00000003375	97
ENSDARG00000003380	0
ENSDARG00000003381	353
ENSDARG00000003382	1028
ENSDARG00000003383	578
ENSDARG00000003395	144
ENSDARG00000003398	258
ENSDARG00000003399	94
ENSDARG00000003403	839
ENSDARG00000003411	212
ENSDARG00000003414	17
ENSDARG00000003420	192
ENSDARG00000003421	447
ENSDARG00000003429	2543
ENSDARG00000003444	523
ENSDARG00000003446	132
ENSDARG00000003449	251
ENSDARG00000003462	43
ENSDARG00000003469	830
ENSDARG00000003475	155
ENSDARG00000003486	2347
ENSDARG00000003487	949
ENSDARG00000003495	3622
ENSDARG00000003512	1637
ENSDARG00000003517	178
ENSDARG00000003519	198
ENSDARG00000003520	396
ENSDARG00000003523	213
ENSDARG00000003526	2209
ENSDARG00000003527	944
ENSDARG00000003531	681
ENSDARG00000003533	111
ENSDARG00000003544	122
ENSDARG00000003553	10
ENSDARG00000003564	1015
ENSDARG00000003570	2621
ENSDARG00000003573	274
ENSDARG00000003576	395
ENSDARG00000003584	790
ENSDARG00000003592	408
ENSDARG00000003599	46572
ENSDARG00000003607	481
ENSDARG00000003615	600
ENSDARG00000003616	495
ENSDARG00000003631	944
ENSDARG00000003632	54
ENSDARG00000003635	188
ENSDARG00000003641	1277
ENSDARG00000003642	445
ENSDARG00000003655	2304
ENSDARG00000003675	313
ENSDARG00000003680	1521
ENSDARG00000003681	6067
ENSDARG00000003684	181
ENSDARG00000003693	1968
ENSDARG00000003695	9069
ENSDARG00000003697	360
ENSDARG00000003699	360
ENSDARG00000003701	15
ENSDARG00000003705	3109
ENSDARG00000003706	154
ENSDARG00000003732	15
ENSDARG00000003749	208
ENSDARG00000003750	637
ENSDARG00000003751	481
ENSDARG00000003754	790
ENSDARG00000003757	261
ENSDARG00000003769	124
ENSDARG00000003776	499
ENSDARG00000003779	838
ENSDARG00000003789	1208
ENSDARG00000003795	11354
ENSDARG00000003797	396
ENSDARG00000003803	91
ENSDARG00000003808	2686
ENSDARG00000003811	1025
ENSDARG00000003818	393
ENSDARG00000003820	1248
ENSDARG00000003822	256
ENSDARG00000003827	267
ENSDARG00000003829	365
ENSDARG00000003835	1023
ENSDARG00000003841	164
ENSDARG00000003845	552
ENSDARG00000003846	233
ENSDARG00000003854	521
ENSDARG00000003860	717
ENSDARG00000003865	32
ENSDARG00000003866	2192
ENSDARG00000003867	90
ENSDARG00000003869	287
ENSDARG00000003872	640
ENSDARG00000003877	708
ENSDARG00000003899	94
ENSDARG00000003900	14
ENSDARG00000003902	7023
ENSDARG00000003903	45
ENSDARG00000003904	17
ENSDARG00000003909	62
ENSDARG00000003910	1514
ENSDARG00000003920	2178
ENSDARG00000003925	28
ENSDARG00000003927	383
ENSDARG00000003931	1115
ENSDARG00000003934	116
ENSDARG00000003938	847
ENSDARG00000003940	425
ENSDARG00000003941	367
ENSDARG00000003944	4
ENSDARG00000003952	2326
ENSDARG00000003961	183
ENSDARG00000003963	746
ENSDARG00000003965	22
ENSDARG00000003968	38
ENSDARG00000003970	39
ENSDARG00000003971	612
ENSDARG00000003973	145
ENSDARG00000003974	906
ENSDARG00000003977	99
ENSDARG00000003984	433
ENSDARG00000003989	84
ENSDARG00000003991	55
ENSDARG00000003994	391
ENSDARG00000003998	214
ENSDARG00000004015	188
ENSDARG00000004017	385
ENSDARG00000004018	35
ENSDARG00000004023	1214
ENSDARG00000004034	1015
ENSDARG00000004037	406
ENSDARG00000004046	458
ENSDARG00000004049	149
ENSDARG00000004051	63
ENSDARG00000004055	353
ENSDARG00000004059	59
ENSDARG00000004060	9104
ENSDARG00000004074	283
ENSDARG00000004078	1122
ENSDARG00000004082	500
ENSDARG00000004094	1845
ENSDARG00000004105	510
ENSDARG00000004109	0
ENSDARG00000004111	8
ENSDARG00000004114	150
ENSDARG00000004115	402
ENSDARG00000004130	66
ENSDARG00000004131	79
ENSDARG00000004132	1003
ENSDARG00000004141	272
ENSDARG00000004150	402
ENSDARG00000004151	168
ENSDARG00000004154	36
ENSDARG00000004158	280
ENSDARG00000004160	799
ENSDARG00000004161	1761
ENSDARG00000004167	78
ENSDARG00000004169	346
ENSDARG00000004171	479
ENSDARG00000004173	3200
ENSDARG00000004174	4236
ENSDARG00000004176	55
ENSDARG00000004177	478
ENSDARG00000004184	294
ENSDARG00000004187	980
ENSDARG00000004189	742
ENSDARG00000004196	828
ENSDARG00000004199	5
ENSDARG00000004204	49
ENSDARG00000004211	779
ENSDARG00000004218	418
ENSDARG00000004219	210
ENSDARG00000004227	309
ENSDARG00000004232	197
ENSDARG00000004243	133
ENSDARG00000004246	1086
ENSDARG00000004251	116
ENSDARG00000004256	45
ENSDARG00000004260	105
ENSDARG00000004261	532
ENSDARG00000004262	128
ENSDARG00000004270	761
ENSDARG00000004274	85
ENSDARG00000004280	424
ENSDARG00000004282	117
ENSDARG00000004291	543
ENSDARG00000004296	2980
ENSDARG00000004297	2353
ENSDARG00000004301	126
ENSDARG00000004302	470
ENSDARG00000004305	289
ENSDARG00000004306	172
ENSDARG00000004307	102
ENSDARG00000004308	172
ENSDARG00000004311	313
ENSDARG00000004318	233
ENSDARG00000004322	97
ENSDARG00000004325	812
ENSDARG00000004328	2
ENSDARG00000004336	581
ENSDARG00000004343	766
ENSDARG00000004358	846
ENSDARG00000004363	239
ENSDARG00000004372	201
ENSDARG00000004377	1686
ENSDARG00000004378	251
ENSDARG00000004386	1458
ENSDARG00000004392	140
ENSDARG00000004396	195
ENSDARG00000004402	297
ENSDARG00000004405	121
ENSDARG00000004406	33
ENSDARG00000004415	916
ENSDARG00000004427	406
ENSDARG00000004433	69
ENSDARG00000004436	127
ENSDARG00000004445	292
ENSDARG00000004447	76
ENSDARG00000004451	311
ENSDARG00000004452	4177
ENSDARG00000004455	97
ENSDARG00000004459	64
ENSDARG00000004460	211
ENSDARG00000004470	895
ENSDARG00000004472	234
ENSDARG00000004473	108
ENSDARG00000004492	328
ENSDARG00000004497	213
ENSDARG00000004498	11
ENSDARG00000004502	130
ENSDARG00000004517	263
ENSDARG00000004525	128
ENSDARG00000004527	224
ENSDARG00000004529	36
ENSDARG00000004537	1982
ENSDARG00000004539	1140
ENSDARG00000004561	63
ENSDARG00000004574	89
ENSDARG00000004576	80
ENSDARG00000004577	314
ENSDARG00000004580	821
ENSDARG00000004581	707
ENSDARG00000004586	80
ENSDARG00000004587	1979
ENSDARG00000004588	3016
ENSDARG00000004592	333
ENSDARG00000004594	217
ENSDARG00000004597	74
ENSDARG00000004598	0
ENSDARG00000004616	312
ENSDARG00000004618	77
ENSDARG00000004621	4031
ENSDARG00000004627	16
ENSDARG00000004632	282
ENSDARG00000004633	86
ENSDARG00000004634	337
ENSDARG00000004635	174
ENSDARG00000004636	330
ENSDARG00000004643	730
ENSDARG00000004647	55
ENSDARG00000004648	43
ENSDARG00000004658	883
ENSDARG00000004672	1375
ENSDARG00000004680	964
ENSDARG00000004687	398
ENSDARG00000004692	287
ENSDARG00000004695	543
ENSDARG00000004696	215
ENSDARG00000004697	396
ENSDARG00000004702	1302
ENSDARG00000004706	1300
ENSDARG00000004712	255
ENSDARG00000004713	59
ENSDARG00000004714	1691
ENSDARG00000004721	114
ENSDARG00000004724	959
ENSDARG00000004726	1073
ENSDARG00000004735	1581
ENSDARG00000004745	397
ENSDARG00000004748	1021
ENSDARG00000004753	85
ENSDARG00000004754	758
ENSDARG00000004757	16115
ENSDARG00000004763	9
ENSDARG00000004771	462
ENSDARG00000004774	783
ENSDARG00000004782	277
ENSDARG00000004785	1213
ENSDARG00000004789	118
ENSDARG00000004794	51
ENSDARG00000004796	520
ENSDARG00000004806	236
ENSDARG00000004823	11
ENSDARG00000004830	2825
ENSDARG00000004836	382
ENSDARG00000004840	863
ENSDARG00000004843	1879
ENSDARG00000004851	108
ENSDARG00000004861	435
ENSDARG00000004864	1
ENSDARG00000004866	1148
ENSDARG00000004869	161
ENSDARG00000004870	731
ENSDARG00000004871	37
ENSDARG00000004874	33
ENSDARG00000004875	1073
ENSDARG00000004877	703
ENSDARG00000004880	218
ENSDARG00000004889	281
ENSDARG00000004891	759
ENSDARG00000004898	0
ENSDARG00000004904	1460
ENSDARG00000004906	1721
ENSDARG00000004925	122
ENSDARG00000004930	5297
ENSDARG00000004931	44
ENSDARG00000004932	234
ENSDARG00000004937	17
ENSDARG00000004939	228
ENSDARG00000004948	4003
ENSDARG00000004952	5
ENSDARG00000004953	5
ENSDARG00000004954	160
ENSDARG00000004956	528
ENSDARG00000004964	1067
ENSDARG00000004979	116
ENSDARG00000004988	1100
ENSDARG00000005002	168
ENSDARG00000005004	466
ENSDARG00000005010	33
ENSDARG00000005015	782
ENSDARG00000005023	288
ENSDARG00000005026	1190
ENSDARG00000005034	497
ENSDARG00000005049	358
ENSDARG00000005050	36
ENSDARG00000005057	190
ENSDARG00000005058	259
ENSDARG00000005078	615
ENSDARG00000005085	1079
ENSDARG00000005092	95
ENSDARG00000005095	269
ENSDARG00000005098	47
ENSDARG00000005104	1144
ENSDARG00000005108	1802
ENSDARG00000005112	1615
ENSDARG00000005115	89
ENSDARG00000005122	808
ENSDARG00000005126	152
ENSDARG00000005128	271
ENSDARG00000005134	1192
ENSDARG00000005139	286
ENSDARG00000005141	322
ENSDARG00000005150	47
ENSDARG00000005154	137
ENSDARG00000005159	363
ENSDARG00000005162	6918
ENSDARG00000005163	404
ENSDARG00000005172	316
ENSDARG00000005176	90
ENSDARG00000005179	643
ENSDARG00000005185	4
ENSDARG00000005186	529
ENSDARG00000005191	16259
ENSDARG00000005210	396
ENSDARG00000005216	28
ENSDARG00000005218	49
ENSDARG00000005220	373
ENSDARG00000005221	634
ENSDARG00000005230	3005
ENSDARG00000005232	225
ENSDARG00000005236	1576
ENSDARG00000005246	136
ENSDARG00000005251	279
ENSDARG00000005254	357
ENSDARG00000005271	45
ENSDARG00000005274	55
ENSDARG00000005284	59
ENSDARG00000005314	19
ENSDARG00000005315	923
ENSDARG00000005318	635
ENSDARG00000005320	106
ENSDARG00000005327	12
ENSDARG00000005332	39
ENSDARG00000005335	226
ENSDARG00000005343	219
ENSDARG00000005350	1177
ENSDARG00000005355	528
ENSDARG00000005356	192
ENSDARG00000005359	3391
ENSDARG00000005364	47
ENSDARG00000005368	493
ENSDARG00000005371	63
ENSDARG00000005372	472
ENSDARG00000005374	385
ENSDARG00000005382	408
ENSDARG00000005392	11
ENSDARG00000005394	76
ENSDARG00000005397	1705
ENSDARG00000005414	78
ENSDARG00000005416	2369
ENSDARG00000005423	1856
ENSDARG00000005425	271
ENSDARG00000005448	118
ENSDARG00000005451	3955
ENSDARG00000005453	1191
ENSDARG00000005454	208
ENSDARG00000005456	951
ENSDARG00000005458	925
ENSDARG00000005462	96
ENSDARG00000005463	424
ENSDARG00000005464	109
ENSDARG00000005468	980
ENSDARG00000005476	673
ENSDARG00000005479	1789
ENSDARG00000005481	2021
ENSDARG00000005482	2028
ENSDARG00000005485	673
ENSDARG00000005500	279
ENSDARG00000005510	7
ENSDARG00000005513	24514
ENSDARG00000005518	97
ENSDARG00000005522	15
ENSDARG00000005525	553
ENSDARG00000005526	1851
ENSDARG00000005536	659
ENSDARG00000005540	1273
ENSDARG00000005541	464
ENSDARG00000005544	68
ENSDARG00000005547	379
ENSDARG00000005549	1109
ENSDARG00000005551	995
ENSDARG00000005559	324
ENSDARG00000005560	2334
ENSDARG00000005561	678
ENSDARG00000005565	242
ENSDARG00000005574	278
ENSDARG00000005576	1366
ENSDARG00000005578	1187
ENSDARG00000005586	8
ENSDARG00000005590	232
ENSDARG00000005593	194
ENSDARG00000005595	102
ENSDARG00000005606	409
ENSDARG00000005612	637
ENSDARG00000005616	198
ENSDARG00000005619	17
ENSDARG00000005625	403
ENSDARG00000005626	25
ENSDARG00000005627	5
ENSDARG00000005629	944
ENSDARG00000005640	74
ENSDARG00000005643	879
ENSDARG00000005645	1313
ENSDARG00000005648	57
ENSDARG00000005651	591
ENSDARG00000005652	494
ENSDARG00000005670	194
ENSDARG00000005673	285
ENSDARG00000005675	487
ENSDARG00000005679	536
ENSDARG00000005690	158
ENSDARG00000005699	363
ENSDARG00000005704	506
ENSDARG00000005713	440
ENSDARG00000005716	104
ENSDARG00000005738	455
ENSDARG00000005739	749
ENSDARG00000005749	2260
ENSDARG00000005754	3546
ENSDARG00000005762	295
ENSDARG00000005772	896
ENSDARG00000005774	3243
ENSDARG00000005775	2169
ENSDARG00000005776	315
ENSDARG00000005780	21
ENSDARG00000005783	331
ENSDARG00000005786	6
ENSDARG00000005789	407
ENSDARG00000005791	12477
ENSDARG00000005799	291
ENSDARG00000005800	245
ENSDARG00000005814	1
ENSDARG00000005821	46
ENSDARG00000005823	339
ENSDARG00000005827	614
ENSDARG00000005828	97
ENSDARG00000005834	118
ENSDARG00000005840	3099
ENSDARG00000005841	440
ENSDARG00000005842	662
ENSDARG00000005846	1
ENSDARG00000005853	226
ENSDARG00000005861	1572
ENSDARG00000005865	1
ENSDARG00000005867	709
ENSDARG00000005870	1197
ENSDARG00000005883	526
ENSDARG00000005891	271
ENSDARG00000005894	239
ENSDARG00000005897	351
ENSDARG00000005908	1417
ENSDARG00000005913	1055
ENSDARG00000005915	141
ENSDARG00000005916	716
ENSDARG00000005924	3991
ENSDARG00000005926	3107
ENSDARG00000005927	1428
ENSDARG00000005941	1000
ENSDARG00000005942	36
ENSDARG00000005943	91
ENSDARG00000005945	1200
ENSDARG00000005948	255
ENSDARG00000005972	567
ENSDARG00000005980	3781
ENSDARG00000005989	835
ENSDARG00000005993	43
ENSDARG00000006003	140
ENSDARG00000006008	593
ENSDARG00000006010	270
ENSDARG00000006011	58
ENSDARG00000006019	3097
ENSDARG00000006025	327
ENSDARG00000006029	1316
ENSDARG00000006031	3959
ENSDARG00000006038	206
ENSDARG00000006040	593
ENSDARG00000006044	94
ENSDARG00000006052	234
ENSDARG00000006060	1386
ENSDARG00000006062	1203
ENSDARG00000006065	184
ENSDARG00000006074	195
ENSDARG00000006079	53
ENSDARG00000006092	4368
ENSDARG00000006093	181
ENSDARG00000006094	424
ENSDARG00000006109	10
ENSDARG00000006110	120
ENSDARG00000006112	478
ENSDARG00000006120	1074
ENSDARG00000006124	3158
ENSDARG00000006125	2975
ENSDARG00000006128	405
ENSDARG00000006137	156
ENSDARG00000006151	78
ENSDARG00000006169	1305
ENSDARG00000006174	18
ENSDARG00000006181	228
ENSDARG00000006192	268
ENSDARG00000006196	728
ENSDARG00000006200	3086
ENSDARG00000006202	1180
ENSDARG00000006206	87
ENSDARG00000006207	629
ENSDARG00000006215	1390
ENSDARG00000006219	824
ENSDARG00000006220	837
ENSDARG00000006225	1502
ENSDARG00000006235	578
ENSDARG00000006240	690
ENSDARG00000006242	2157
ENSDARG00000006251	530
ENSDARG00000006253	510
ENSDARG00000006257	1738
ENSDARG00000006260	5432
ENSDARG00000006266	1721
ENSDARG00000006272	167
ENSDARG00000006279	15
ENSDARG00000006283	720
ENSDARG00000006288	39
ENSDARG00000006290	1345
ENSDARG00000006292	68
ENSDARG00000006299	1014
ENSDARG00000006300	290
ENSDARG00000006301	863
ENSDARG00000006307	178
ENSDARG00000006308	42
ENSDARG00000006314	1698
ENSDARG00000006316	14859
ENSDARG00000006332	1444
ENSDARG00000006341	5
ENSDARG00000006345	401
ENSDARG00000006350	8
ENSDARG00000006353	137
ENSDARG00000006356	672
ENSDARG00000006368	26
ENSDARG00000006370	2482
ENSDARG00000006372	13
ENSDARG00000006383	1014
ENSDARG00000006385	790
ENSDARG00000006389	419
ENSDARG00000006392	202
ENSDARG00000006395	1364
ENSDARG00000006396	469
ENSDARG00000006397	1570
ENSDARG00000006399	2391
ENSDARG00000006408	783
ENSDARG00000006409	39
ENSDARG00000006413	4901
ENSDARG00000006420	1621
ENSDARG00000006422	396
ENSDARG00000006427	4502
ENSDARG00000006434	437
ENSDARG00000006447	57
ENSDARG00000006456	248
ENSDARG00000006467	189
ENSDARG00000006468	69
ENSDARG00000006474	42
ENSDARG00000006477	698
ENSDARG00000006487	4367
ENSDARG00000006491	266
ENSDARG00000006494	78
ENSDARG00000006497	6969
ENSDARG00000006501	12
ENSDARG00000006508	345
ENSDARG00000006514	514
ENSDARG00000006522	102
ENSDARG00000006524	1704
ENSDARG00000006526	10861
ENSDARG00000006527	634
ENSDARG00000006544	38
ENSDARG00000006545	237
ENSDARG00000006546	994
ENSDARG00000006553	330
ENSDARG00000006560	21
ENSDARG00000006566	862
ENSDARG00000006567	89
ENSDARG00000006568	63
ENSDARG00000006577	40
ENSDARG00000006580	2
ENSDARG00000006584	1026
ENSDARG00000006585	78
ENSDARG00000006588	6292
ENSDARG00000006598	184
ENSDARG00000006600	641
ENSDARG00000006601	482
